customer_email,customer_name,age,monthly_income_eur,tenure_months,discount_sensitivity,engagement_score,total_orders_12m,total_revenue_12m,arpu_12m,recency_days_last_purchase,impressions_90d,clicks_90d,conversions_90d,spend_90d,opened_emails_90d,clicked_emails_90d,churned,nps,country,gender,channel_preference,product_category_top
user_1286@example.com,Customer Name 1286,57,1303,11,0.843589093779767,-0.011783210313983328,5,241.51,20.13,50,807,109,0,434.65,8,1,0,3,NL,female,sms,internet
user_1287@example.com,Customer Name 1287,56,2108,66,0.0027392619366137794,-1.9553251040988282,1,56.16,4.68,228,1983,221,64,758.57,8,2,0,1,NL,female,web_display,tv
user_1288@example.com,Customer Name 1288,58,916,84,0.5966889332095815,-0.2975763436369457,17,1314.67,109.56,70,367,54,3,83.96,16,3,0,4,ES,male,social,mobile
user_1289@example.com,Customer Name 1289,58,4638,24,-0.6602679667218341,0.983851132716064,33,1304.66,108.72,33,1723,90,17,104.1,7,1,0,2,ES,male,web_display,bundle
user_1290@example.com,Customer Name 1290,28,1552,119,1.4098883148304373,0.19360782108219987,13,826.09,68.84,93,864,114,14,379.7,14,3,0,10,ES,male,push_app,mobile
user_1291@example.com,Customer Name 1291,21,6909,89,-1.6434088169910055,1.926859382513386,32,581.01,48.42,3,1873,176,3,444.77,8,1,0,8,NL,female,sms,tv
user_1292@example.com,Customer Name 1292,24,6482,37,-1.1696647845283943,0.634148061020021,27,1951.36,162.61,117,684,50,7,63.02,4,1,0,1,NL,female,social,tv
user_1293@example.com,Customer Name 1293,38,6561,86,0.0866791560986202,-2.4988532172560323,4,217.27,18.11,338,518,21,3,41.34,3,0,1,2,ES,other,push_app,internet
user_1294@example.com,Customer Name 1294,24,6006,24,-0.40228313588666476,1.6006314984182857,50,2701.61,225.13,103,969,109,27,203.14,25,10,0,8,NL,male,social,tv
user_1295@example.com,Customer Name 1295,21,7640,15,-0.5758228415606339,1.4332404280022515,58,1158.32,96.53,102,1990,271,59,267.37,19,6,0,9,ES,male,sms,tv
user_1296@example.com,Customer Name 1296,29,1864,12,1.6549437600129224,0.6795770817121545,16,204.33,17.03,99,1284,55,1,162.86,17,4,0,3,ES,male,web_display,bundle
user_1297@example.com,Customer Name 1297,44,1703,110,0.754893785374533,-0.8247445263066397,4,236.41,19.7,202,1181,40,2,157.46,8,1,1,3,DE,male,sms,bundle
user_1298@example.com,Customer Name 1298,34,1872,95,2.21585366874526,-0.24965670887582897,18,327.49,27.29,9,483,51,4,157.57,20,3,0,4,NL,female,sms,bundle
user_1299@example.com,Customer Name 1299,37,4517,107,-0.6804439217718534,0.9137860249492089,27,509.97,42.5,21,902,132,4,556.82,26,1,0,7,NL,other,web_display,internet
user_1300@example.com,Customer Name 1300,48,1552,64,2.3083304079236537,-0.32669570739125,14,323.75,26.98,19,609,70,9,75.18,2,0,0,9,FR,female,push_app,internet
user_1301@example.com,Customer Name 1301,43,1583,31,0.5477516996047671,-0.050723056789970966,17,286.32,23.86,44,529,26,7,63.97,21,9,0,3,FR,female,social,mobile
user_1302@example.com,Customer Name 1302,48,1797,53,0.9311408614447345,0.6254670621757381,11,591.55,49.3,21,1463,100,15,324.24,8,0,0,1,NL,female,push_app,internet
user_1303@example.com,Customer Name 1303,52,2387,94,1.6808598308343334,0.17491065187600063,9,355.86,29.66,67,677,43,9,152.31,8,3,0,10,IT,male,web_display,bundle
user_1304@example.com,Customer Name 1304,26,7107,105,-1.3356612945199482,1.798142638709553,33,944.68,78.72,105,1039,134,27,486.56,27,3,0,10,ES,female,social,internet
user_1305@example.com,Customer Name 1305,22,3067,84,1.2015107324809913,-2.011016441251109,1,40.85,3.4,356,1149,135,34,510.35,28,7,1,1,FR,female,web_display,tv
user_1306@example.com,Customer Name 1306,69,1699,72,1.4326980965270142,0.2301637500439493,13,898.17,74.85,69,1933,178,11,610.8,20,3,0,5,NL,male,push_app,internet
user_1307@example.com,Customer Name 1307,65,5905,44,-0.9807415285191607,2.2647668749793235,48,3594.99,299.58,25,688,33,7,30.49,23,1,0,10,DE,female,sms,tv
user_1308@example.com,Customer Name 1308,25,1651,30,0.7910749449884722,-0.13195098994979154,6,264.74,22.06,62,897,126,33,457.24,3,0,0,7,IT,female,social,mobile
user_1309@example.com,Customer Name 1309,38,6621,35,-1.8831374483464567,1.0908361729090756,31,1539.85,128.32,119,471,47,2,176.79,20,3,0,10,IT,male,web_display,tv
user_1310@example.com,Customer Name 1310,33,1752,21,2.2442257617918004,0.8305697923909725,17,476.07,39.67,97,1027,149,15,740.63,6,0,0,3,ES,male,social,bundle
user_1311@example.com,Customer Name 1311,68,4319,111,-0.872364690799007,1.2095487687154742,43,1975.94,164.66,81,1159,105,30,380.11,6,0,0,10,IT,male,social,mobile
user_1312@example.com,Customer Name 1312,33,5954,104,-0.08901611817043986,2.3679543581807234,27,1683.95,140.33,45,1654,206,48,739.69,28,1,0,10,IT,male,push_app,mobile
user_1313@example.com,Customer Name 1313,35,1781,63,0.8869586037150288,0.028723649659593065,7,311.15,25.93,4,1913,236,20,664.73,22,0,0,8,ES,male,sms,mobile
user_1314@example.com,Customer Name 1314,64,2508,92,-1.4668314458705585,-0.6560294254613288,2,62.29,5.19,267,1956,111,18,489.03,7,0,0,3,NL,female,social,bundle
user_1315@example.com,Customer Name 1315,45,4414,103,-0.7645017639313718,1.9886754261121902,34,1725.24,143.77,110,1948,282,34,1405.98,26,7,0,10,DE,male,push_app,tv
user_1316@example.com,Customer Name 1316,35,922,17,1.7613490152521585,0.26426005607873715,5,381.33,31.78,50,1390,18,2,72.1,20,8,0,5,ES,female,social,mobile
user_1317@example.com,Customer Name 1317,31,1560,12,1.1680818617122048,0.1725379869723176,5,360.79,30.07,102,1917,225,23,732.66,0,0,0,8,NL,female,sms,bundle
user_1318@example.com,Customer Name 1318,65,2055,116,1.1530893338460797,0.020388621335171164,19,1213.09,101.09,97,1555,225,18,192.44,26,1,0,2,IT,female,social,mobile
user_1319@example.com,Customer Name 1319,54,5507,114,-0.7116334388311569,2.1024479198008406,28,821.37,68.45,56,1142,65,13,245.07,8,2,0,9,IT,female,sms,mobile
user_1320@example.com,Customer Name 1320,57,1697,18,1.5279432838582383,0.15011226494207586,20,538.18,44.85,14,1462,147,34,542.21,24,0,0,10,NL,female,push_app,bundle
user_1321@example.com,Customer Name 1321,33,6729,111,-0.754028733722232,1.9573288820525603,60,4121.86,343.49,104,239,21,5,83.79,22,8,0,10,ES,female,push_app,internet
user_1322@example.com,Customer Name 1322,38,7652,119,1.298842746571741,-2.365421637912921,2,45.38,3.78,311,166,19,0,20.15,11,0,1,3,NL,male,sms,mobile
user_1323@example.com,Customer Name 1323,18,1573,92,1.3797229190386806,0.49092439242755426,15,785.89,65.49,100,1114,146,36,502.5,5,0,0,8,FR,male,sms,internet
user_1324@example.com,Customer Name 1324,28,2278,60,-1.068145569960522,-1.0549129600047367,3,122.18,10.18,283,1947,183,13,335.03,12,0,0,1,NL,female,push_app,mobile
user_1325@example.com,Customer Name 1325,28,7121,67,-1.1554430216053753,0.6863792034517877,37,1582.08,131.84,28,1653,205,26,803.85,28,3,0,8,FR,female,sms,internet
user_1326@example.com,Customer Name 1326,19,1857,115,-1.367959738457718,-1.7112011876666913,1,41.82,3.48,222,1492,80,21,126.53,4,1,1,1,ES,other,sms,tv
user_1327@example.com,Customer Name 1327,49,4049,15,-0.7475512666548687,0.8889868917819241,33,2408.88,200.74,25,360,15,2,53.67,20,1,0,3,FR,female,web_display,internet
user_1328@example.com,Customer Name 1328,36,1655,16,1.6363736578099113,0.140367238376915,9,144.87,12.07,80,1747,122,7,222.95,18,8,0,9,ES,female,social,internet
user_1329@example.com,Customer Name 1329,22,7752,22,-1.8542978185455417,0.5011339633319749,38,2462.52,205.21,82,1073,112,5,60.53,25,4,0,4,ES,male,push_app,internet
user_1330@example.com,Customer Name 1330,20,876,118,2.0740243057323853,0.5908569039702181,13,889.86,74.16,62,726,26,3,87.1,0,0,0,10,ES,female,push_app,internet
user_1331@example.com,Customer Name 1331,45,4897,113,-1.635671342651487,2.330268040019233,54,4104.08,342.01,100,1801,189,43,190.84,21,1,0,9,NL,female,web_display,tv
user_1332@example.com,Customer Name 1332,43,6755,95,-0.5272822945480509,0.7284740370507468,56,2334.19,194.52,76,678,44,13,152.54,23,2,0,1,NL,male,sms,bundle
user_1333@example.com,Customer Name 1333,40,2462,63,2.458916267337149,0.4251975312224241,15,675.07,56.26,96,1890,229,54,1068.34,29,8,0,8,DE,male,sms,internet
user_1334@example.com,Customer Name 1334,47,1760,31,1.5958507193501337,0.3655651832957034,13,1004.78,83.73,90,1705,25,6,121.54,17,0,0,3,NL,male,sms,bundle
user_1335@example.com,Customer Name 1335,25,2467,1,1.1530661363409334,0.4472867846296149,15,631.37,52.61,9,1943,201,45,313.89,7,2,0,7,NL,female,push_app,mobile
user_1336@example.com,Customer Name 1336,53,4637,75,-0.22638428727931736,1.8652028632009716,58,2624.41,218.7,96,1121,113,30,468.01,23,5,0,8,ES,male,web_display,bundle
user_1337@example.com,Customer Name 1337,46,7187,6,-1.9511045667937295,0.9523977907736876,40,1330.31,110.86,30,1326,187,4,391.02,25,8,0,7,NL,female,social,internet
user_1338@example.com,Customer Name 1338,30,7429,87,1.3198201397546012,-1.5332080681295912,3,36.64,3.05,348,738,81,22,368.72,7,0,1,3,NL,male,web_display,bundle
user_1339@example.com,Customer Name 1339,42,1415,9,2.4826258034215734,0.959141717004889,20,806.28,67.19,120,509,61,7,246.67,25,8,0,9,ES,male,push_app,tv
user_1340@example.com,Customer Name 1340,39,4210,52,-1.4331869897671567,2.1033475974667954,44,2457.68,204.81,117,932,127,35,105.75,14,4,0,9,IT,other,social,tv
user_1341@example.com,Customer Name 1341,63,2487,80,2.188976388923473,0.33252112444816384,9,524.67,43.72,100,1203,125,2,291.51,18,6,0,8,FR,male,sms,internet
user_1342@example.com,Customer Name 1342,50,3223,62,-0.1069572663640681,-2.062094883907644,2,20.91,1.74,306,1811,91,19,183.63,9,1,1,1,DE,male,web_display,bundle
user_1343@example.com,Customer Name 1343,54,2818,58,0.5921451719599053,-2.1934834878735003,1,66.07,5.51,322,212,27,5,108.9,23,10,0,10,IT,male,web_display,mobile
user_1344@example.com,Customer Name 1344,24,6071,102,-1.1203284448203341,1.3252900502461726,48,2134.52,177.88,99,722,82,24,192.4,15,7,0,10,DE,female,push_app,tv
user_1345@example.com,Customer Name 1345,40,5678,108,-1.256612392310183,-1.3668542603967617,3,139.36,11.61,297,920,63,14,225.58,10,4,1,3,ES,male,web_display,internet
user_1346@example.com,Customer Name 1346,23,4665,19,-0.5416588608480595,2.3969832499088324,55,4252.71,354.39,50,1260,137,15,439.9,11,3,0,9,ES,female,social,tv
user_1347@example.com,Customer Name 1347,32,2387,109,0.6138060753885421,0.8891867573109251,15,448.68,37.39,42,1768,232,38,1134.57,15,3,0,3,DE,female,web_display,internet
user_1348@example.com,Customer Name 1348,32,5662,13,-0.9590168926686871,0.8080918850633934,52,3292.41,274.37,83,939,137,15,646.64,15,0,0,10,ES,male,push_app,bundle
user_1349@example.com,Customer Name 1349,57,862,32,0.7364528076053769,0.9063910324541489,15,753.52,62.79,48,288,41,2,99.41,27,12,0,8,FR,male,web_display,bundle
user_1350@example.com,Customer Name 1350,51,1282,100,1.4837215532039927,0.8186587653808131,20,1181.12,98.43,26,376,20,1,75.12,29,13,0,9,IT,female,social,bundle
user_1351@example.com,Customer Name 1351,31,1611,9,2.1989001219736237,0.10797654572992355,11,431.72,35.98,116,1860,128,8,541.77,19,0,0,2,NL,female,social,bundle
user_1352@example.com,Customer Name 1352,46,1386,110,0.8297888537661922,0.41585908611710565,12,354.53,29.54,6,202,5,0,22.72,2,0,0,3,ES,male,push_app,bundle
user_1353@example.com,Customer Name 1353,33,1126,110,2.206397177023863,0.39016906220668157,15,723.43,60.29,5,206,9,2,7.26,26,11,0,8,ES,female,sms,internet
user_1354@example.com,Customer Name 1354,46,1006,49,1.9748604149891416,-0.37653461326441595,7,253.72,21.14,58,1698,226,61,420.21,8,0,0,2,FR,other,push_app,tv
user_1355@example.com,Customer Name 1355,40,4614,37,-0.02752112296899334,1.3570852353073428,59,1510.62,125.89,25,856,51,0,98.99,7,0,0,10,FR,male,sms,mobile
user_1356@example.com,Customer Name 1356,27,7827,31,-1.9954080251108266,2.4836745418810517,34,2337.38,194.78,1,272,26,0,63.83,9,4,0,8,FR,female,social,tv
user_1357@example.com,Customer Name 1357,64,1163,31,2.4674021280345286,-0.29977504955876966,6,259.85,21.65,74,1968,203,14,256.12,28,11,0,6,NL,male,web_display,bundle
user_1358@example.com,Customer Name 1358,21,7305,59,0.4981746950446946,-1.766466026324932,3,207.94,17.33,270,1098,131,10,358.01,12,5,1,2,IT,female,web_display,tv
user_1359@example.com,Customer Name 1359,29,979,55,1.1195347805342337,-0.2521676544895799,6,259.09,21.59,3,1454,51,1,177.71,17,1,0,4,NL,male,social,tv
user_1360@example.com,Customer Name 1360,59,4409,19,-1.8188392596393357,2.4926310715506004,27,1322.35,110.2,86,821,43,5,117.74,12,1,0,8,ES,female,push_app,internet
user_1361@example.com,Customer Name 1361,51,880,63,0.8844962982765239,0.7321446715580424,5,398.35,33.2,120,1314,95,16,332.13,12,3,0,8,IT,female,web_display,mobile
user_1362@example.com,Customer Name 1362,21,4696,2,-0.9212078032152009,2.148381844065802,50,3830.26,319.19,48,1793,109,18,87.09,14,3,0,8,DE,male,push_app,mobile
user_1363@example.com,Customer Name 1363,37,2015,45,0.3463052549254111,-1.9653394133840478,3,87.05,7.25,346,930,137,22,608.55,12,1,0,8,IT,female,web_display,bundle
user_1364@example.com,Customer Name 1364,45,6154,96,-1.3742213196683288,2.163604432534232,29,2053.37,171.11,44,324,41,4,193.76,29,12,0,10,ES,female,sms,internet
user_1365@example.com,Customer Name 1365,45,933,43,1.0199644440024203,0.40925159885431195,19,709.24,59.1,54,1807,139,29,456.0,15,6,0,1,DE,male,web_display,internet
user_1366@example.com,Customer Name 1366,23,2117,98,0.9475838197623494,0.2446232841143412,8,119.9,9.99,96,1446,192,47,857.52,7,1,0,5,FR,female,sms,internet
user_1367@example.com,Customer Name 1367,31,1113,1,1.0564692990181803,-1.9326059515471201,4,201.22,16.77,181,1631,95,9,103.69,26,2,0,7,NL,male,web_display,internet
user_1368@example.com,Customer Name 1368,52,6723,85,-0.21740426275492752,1.8898175429204151,35,2743.78,228.65,41,1671,200,5,817.7,26,1,0,8,ES,female,web_display,internet
user_1369@example.com,Customer Name 1369,64,5469,61,-0.5623232845034722,1.1127975179799388,57,4457.51,371.46,111,233,9,0,9.33,18,4,0,8,IT,male,web_display,mobile
user_1370@example.com,Customer Name 1370,18,2468,3,2.3609941934812824,0.12695439689195742,17,320.49,26.71,60,1160,137,5,320.04,9,0,0,4,DE,female,web_display,mobile
user_1371@example.com,Customer Name 1371,36,2426,91,0.9210945701700639,0.499383047147948,14,895.81,74.65,11,192,14,1,27.4,11,2,0,7,FR,male,web_display,tv
user_1372@example.com,Customer Name 1372,18,5889,44,-1.91904516834917,1.9064692281964284,34,2250.74,187.56,18,174,4,0,12.54,13,3,0,9,ES,male,push_app,mobile
user_1373@example.com,Customer Name 1373,30,920,7,2.4964514441627292,-0.27848004429406137,8,286.5,23.87,108,855,41,5,76.13,5,2,0,1,ES,male,sms,internet
user_1374@example.com,Customer Name 1374,25,1058,33,1.0649505223388478,0.5841545955103875,9,504.91,42.08,13,282,18,1,60.62,20,2,0,2,ES,female,sms,tv
user_1375@example.com,Customer Name 1375,35,5477,9,0.23781091509582186,-1.8345435755293698,3,132.51,11.04,332,816,93,20,200.25,23,6,1,1,FR,female,web_display,mobile
user_1376@example.com,Customer Name 1376,52,6943,30,-1.7302392926385912,1.3706696690601194,55,1427.39,118.95,67,558,11,0,48.11,8,2,0,9,IT,female,push_app,tv
user_1377@example.com,Customer Name 1377,40,6639,18,-1.3343987966898112,1.958760911042553,60,3797.31,316.44,72,1822,186,30,623.56,26,7,0,9,ES,female,push_app,mobile
user_1378@example.com,Customer Name 1378,67,2252,56,1.8123633270537276,0.8433844574529112,11,312.32,26.03,99,1801,198,10,290.83,6,2,0,3,ES,female,social,bundle
user_1379@example.com,Customer Name 1379,69,1545,90,1.1901712874480388,0.08619141792679497,10,338.31,28.19,15,726,73,0,146.92,5,1,0,6,FR,female,social,mobile
user_1380@example.com,Customer Name 1380,43,900,84,2.107254762235015,0.7616820281714303,6,139.81,11.65,76,508,59,15,254.49,21,9,0,6,FR,female,push_app,tv
user_1381@example.com,Customer Name 1381,58,1597,102,1.4270078935970283,0.7187782134594425,10,603.49,50.29,18,306,10,2,22.39,0,0,0,7,IT,male,social,bundle
user_1382@example.com,Customer Name 1382,55,7958,105,-0.10233631795737819,2.0674495653680225,50,2105.53,175.46,61,1368,126,3,366.8,20,5,0,9,IT,female,sms,internet
user_1383@example.com,Customer Name 1383,37,5841,119,-0.36038123572816216,2.1315623868541147,33,1354.19,112.85,64,1456,206,41,704.57,13,3,0,10,NL,female,push_app,tv
user_1384@example.com,Customer Name 1384,19,6897,31,0.1077432514286425,1.8168096291242297,52,2720.61,226.72,71,772,73,13,150.76,23,11,0,8,ES,male,social,internet
user_1385@example.com,Customer Name 1385,43,2664,72,-1.4776838898098286,-0.9969717775796543,2,42.02,3.5,321,1648,157,22,286.2,5,0,1,3,FR,female,push_app,internet
user_1386@example.com,Customer Name 1386,53,2404,63,1.3316020681443264,0.9314343584768516,10,728.71,60.73,93,1417,160,20,422.18,11,0,0,3,FR,female,social,tv
user_1387@example.com,Customer Name 1387,42,5994,87,-0.054717922890557436,0.7963355487886885,46,1957.65,163.14,98,1112,62,16,90.95,16,4,0,5,ES,male,push_app,internet
user_1388@example.com,Customer Name 1388,47,4983,50,0.10553774544072958,1.7078436686896925,57,2032.44,169.37,44,847,91,6,161.88,4,0,0,8,IT,male,web_display,tv
user_1389@example.com,Customer Name 1389,35,1300,89,-0.24638941798100444,-0.6853862076661679,2,37.74,3.14,210,372,51,6,39.75,28,8,1,2,NL,male,sms,tv
user_1390@example.com,Customer Name 1390,24,3582,111,0.6340956541068028,-0.9582801161821912,3,65.27,5.44,339,478,5,0,9.34,10,4,0,7,ES,male,social,mobile
user_1391@example.com,Customer Name 1391,44,3440,1,-0.48846054816088147,-0.8995827493834954,3,223.28,18.61,188,725,95,21,184.6,27,12,1,1,ES,male,web_display,bundle
user_1392@example.com,Customer Name 1392,28,4428,110,0.13240298705078057,2.0431360576201083,55,2307.98,192.33,101,763,30,8,144.85,4,0,0,9,IT,male,push_app,internet
user_1393@example.com,Customer Name 1393,54,1213,82,1.860711420456553,-0.2782912366183336,11,666.08,55.51,107,1149,84,21,264.92,11,0,0,6,IT,male,web_display,internet
user_1394@example.com,Customer Name 1394,25,7513,19,-1.1404815781333297,1.046892069740133,57,891.26,74.27,82,779,100,23,404.32,2,0,0,8,FR,female,sms,bundle
user_1395@example.com,Customer Name 1395,28,6165,115,0.08959726846811478,1.3698753233211014,37,2036.57,169.71,41,643,80,23,56.34,23,6,0,8,IT,male,social,bundle
user_1396@example.com,Customer Name 1396,41,7277,106,-0.41796414330493414,1.4099050009867924,27,2011.67,167.64,32,832,112,23,109.69,8,2,0,10,DE,male,social,bundle
user_1397@example.com,Customer Name 1397,47,6241,64,-0.337298129467964,1.5775845050333457,43,1332.89,111.07,40,1841,260,58,1083.01,5,1,0,10,ES,male,push_app,bundle
user_1398@example.com,Customer Name 1398,47,891,116,1.3146725980836191,-0.0010918898368452723,14,707.56,58.96,69,1977,143,42,472.75,21,6,0,3,ES,male,sms,bundle
user_1399@example.com,Customer Name 1399,69,1183,53,-0.07644729697213881,-1.2459145342545845,1,75.82,6.32,288,1733,176,0,239.26,1,0,1,1,ES,other,web_display,mobile
user_1400@example.com,Customer Name 1400,69,7597,6,0.011031452906200112,2.358096815102444,51,3077.98,256.5,38,190,12,2,27.86,25,9,0,10,IT,female,push_app,tv
user_1401@example.com,Customer Name 1401,32,3123,17,1.2692685421223837,-1.2824790839568132,2,28.73,2.39,189,575,33,7,96.49,1,0,1,1,FR,female,social,bundle
user_1402@example.com,Customer Name 1402,52,7419,46,-1.3393784838815852,1.398542676340051,39,1423.95,118.66,110,825,58,15,249.18,21,0,0,9,DE,male,web_display,mobile
user_1403@example.com,Customer Name 1403,56,2135,109,1.836864455109543,0.7251044015899999,6,96.02,8.0,14,1311,149,39,115.01,11,4,0,4,IT,female,push_app,bundle
user_1404@example.com,Customer Name 1404,41,6373,72,-1.9905729579356746,1.2896251568997787,41,2881.98,240.17,8,1692,135,34,430.01,7,1,0,8,FR,male,web_display,bundle
user_1405@example.com,Customer Name 1405,25,1269,118,2.143014258880167,-0.16729859316339446,6,321.1,26.76,39,1742,215,61,801.23,1,0,0,4,ES,male,web_display,internet
